city,year,suhi_day_C_mean,suhi_night_C_mean,dEVI_mean,t2m_C_mean,rh_pct_mean,wind10_ms_mean,precip_mm_mean,cloud_frac_mean,blh_m_mean,n_months,n_valid_day,n_valid_night,period
Melbourne,2008,-0.40994087669695034,0.7907215454417749,-0.0183089137778039,19.198572987547106,61.66458871842443,1.79337961884072,62.19005297790483,0.4814882626469057,757.9450028958972,3,3,3,Summer
Melbourne,2009,-0.7950309152401402,1.9112941757343342,-0.019358907756091233,18.747129404853794,57.53806653651517,2.0984271545723256,36.93851761015295,0.47797370031043246,807.1768516185989,3,3,3,Summer
Melbourne,2010,0.22428274958623717,1.6437234297258947,-0.0344732987834688,19.530579370425386,60.34063954505654,1.7215657728914209,54.65487405186281,0.47729825757450567,739.7452567904203,3,3,3,Summer
Melbourne,2011,2.828404518872347,0.9999328283669596,-0.08092390523230757,18.518749506714325,71.20457563252891,1.1666869464459257,101.83093759651676,0.6019178596862041,672.0685616289535,3,3,3,Summer
Melbourne,2012,2.083589117101859,1.575376553155694,-0.058633597080788136,19.325022390125287,64.01214771536422,1.3835032870672952,70.48120307134256,0.5195668965471548,770.1698125510264,3,3,3,Summer
Melbourne,2013,0.6839094300839198,1.730545364647017,-0.03360948449951907,19.611971189892667,58.382636073622585,1.94674936899641,38.22152348222974,0.45048915560692687,787.4707249666135,3,3,3,Summer
Melbourne,2014,1.1439023387934064,1.6060486918611752,-0.04771385123378671,19.51144320749621,59.07434497098975,1.5651182483614885,35.04550132312262,0.4874571923722477,739.5278816086783,3,3,3,Summer
Melbourne,2015,0.5887332440716904,1.4446310745254631,-0.02800185958491817,19.23619685066505,65.00508004511065,1.7399097633811984,52.4989118039941,0.5407983090252456,733.9260899200304,3,3,3,Summer
Melbourne,2016,-0.3707600783941298,1.192481364869699,-0.01967652710087237,19.852626604859186,61.016822331587434,1.7599868548420237,44.93519296951615,0.5369544342223479,734.1973550811849,3,3,3,Summer
Melbourne,2017,1.4589491652927105,1.142532626514992,-0.044093565697828165,19.28643763919727,60.0815548991748,1.354411795100505,43.9939245351085,0.5132238823101524,768.0407286943124,3,3,3,Summer
Melbourne,2018,1.1730207450755497,1.8386040501295564,-0.04602146588076043,19.890989631196046,61.89701617636751,1.574910959090822,71.86805508722667,0.5426822271717379,723.9491591227703,3,3,3,Summer
Melbourne,2019,0.6931201862420243,1.283162791405416,-0.046030705890044536,20.362708549738162,60.234923599744114,1.5241760304143028,36.49035458710175,0.5025212486541702,697.1186895736954,3,3,3,Summer
Melbourne,2020,1.226574156155575,1.5614062892396798,-0.04278975570746977,18.746975819823806,65.26439505344929,1.9689023466339066,64.82225914966499,0.5894394760736672,727.3110045977637,3,3,3,Summer
Melbourne,2021,1.9076442773683933,1.4205458978716596,-0.05099405635526407,18.080935530538984,64.72452274973226,1.6514462666126761,67.77652328800333,0.6054733735979456,766.5041267251839,3,3,3,Summer
Melbourne,2022,1.8534482240470638,1.6492186793184593,-0.05968246523983014,19.655541484243027,64.24068684189133,1.8734982106943168,60.12958456037844,0.5271975515015804,726.3795279195205,3,3,3,Summer
Melbourne,2023,2.375782887221179,1.324246879192076,-0.07313261840586767,18.759323977827517,65.0395943741398,1.6645752927306134,43.58354756395645,0.5264141558019496,727.1971826595958,3,3,3,Summer
Melbourne,2024,2.2212481798829216,1.2660520643281543,-0.0730541530528211,19.121497146906464,69.07471967343861,1.6602459471530597,75.96790738665133,0.5824656990157827,698.5718473173657,3,3,3,Summer
Melbourne,2025,0.6870798906585023,1.1752946180568056,-0.0355205184017409,20.203566944439377,59.72786534750609,1.821222069273258,29.551456984502067,0.5123207114929861,810.3582933816238,3,3,3,Summer
Melbourne,2026,2.01027628848799,1.8249099043564456,-0.1000294312054678,17.14381503496351,60.33076695268485,1.9340346280728788,37.06103882904666,0.5921436652001844,790.7025578373558,1,1,1,Summer
Perth,2004,-0.4546536659151954,1.3410968359648507,-0.024496754864665234,23.493900121632265,55.51565200340816,3.3202055341126733,6.50704140365805,0.178641141865986,681.9514232343273,3,3,3,Summer
Perth,2005,-0.567781954823784,0.8634406186933296,-0.0230931410125385,22.844158008330623,53.03577670463204,3.2209196858529876,2.217977062613929,0.25821202622920664,685.0437211957448,3,3,3,Summer
Perth,2006,-0.13729848218463536,0.8765498905447148,-0.0175288984982112,21.527892623069473,59.3448735257233,3.54478037282488,36.76340137650126,0.28220826812767213,734.4489332031923,3,3,3,Summer
Perth,2007,-0.9194409714598398,1.1631202597957486,-0.013411557292353765,22.818450418581566,54.75899090615303,2.6946305427949135,20.58171057259616,0.3185335494978951,708.9319725273558,3,3,3,Summer
Perth,2008,-0.5311988251551844,0.769839159360572,-0.020901624239618968,23.73286498696992,50.83706680200504,3.5053808900974217,27.238472263853208,0.2732258634159715,787.9820603291028,3,3,3,Summer
Perth,2009,-0.32850821369665084,0.8559303799707584,-0.029336081140685564,23.2588763993226,54.485181562393144,3.5948978776592164,14.519637222686208,0.215787031574032,694.7555048687858,3,3,3,Summer
